,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,eval episodes,experiment name,total trainingsteps,total episodes
0,0.039684,200.0,-746.263133,-880.694764,-624.053644,95.885411,11,exp_name: Pendulum-v1_2023-01-30 (TEST),59,132000
0,0.03648,200.0,-655.643561,-879.575923,-378.97743,132.127675,11,exp_name: Pendulum-v1_2023-01-30 (TEST),60,134200
0,0.036736,200.0,-678.098718,-1019.103804,-497.689893,125.417475,11,exp_name: Pendulum-v1_2023-01-30 (TEST),61,136400
0,0.03653,200.0,-638.359167,-997.90852,-386.354322,170.962808,11,exp_name: Pendulum-v1_2023-01-30 (TEST),62,138600
0,0.038492,200.0,-641.16072,-807.507945,-506.776592,95.969554,11,exp_name: Pendulum-v1_2023-01-30 (TEST),63,140800
0,0.037323,200.0,-624.476065,-780.492642,-503.139902,103.406477,11,exp_name: Pendulum-v1_2023-01-30 (TEST),64,143000
0,0.036356,200.0,-629.490776,-762.880584,-492.331122,102.204357,11,exp_name: Pendulum-v1_2023-01-30 (TEST),65,145200
0,0.036558,200.0,-583.044907,-848.590823,-381.490325,137.630925,11,exp_name: Pendulum-v1_2023-01-30 (TEST),66,147400
0,0.036504,200.0,-551.432104,-776.740057,-379.350616,129.679293,11,exp_name: Pendulum-v1_2023-01-30 (TEST),67,149600
0,0.039091,200.0,-572.796727,-815.101,-377.518012,157.090526,11,exp_name: Pendulum-v1_2023-01-30 (TEST),68,151800
0,0.036422,200.0,-564.107341,-839.176388,-379.588446,154.581731,11,exp_name: Pendulum-v1_2023-01-30 (TEST),69,154000
0,0.036336,200.0,-495.002761,-761.788122,-261.907196,137.69941,11,exp_name: Pendulum-v1_2023-01-30 (TEST),70,156200
0,0.036281,200.0,-435.701048,-517.845962,-265.917137,79.145027,11,exp_name: Pendulum-v1_2023-01-30 (TEST),71,158400
0,0.037917,200.0,-292.861261,-504.116953,-135.120339,117.12053,11,exp_name: Pendulum-v1_2023-01-30 (TEST),72,160600
0,0.03801,200.0,-409.080413,-642.994285,-255.238959,97.374717,11,exp_name: Pendulum-v1_2023-01-30 (TEST),73,162800
0,0.036466,200.0,-322.487665,-850.919155,-2.130126,205.329637,11,exp_name: Pendulum-v1_2023-01-30 (TEST),74,165000
0,0.036384,200.0,-375.415702,-579.336031,-124.881146,137.07062,11,exp_name: Pendulum-v1_2023-01-30 (TEST),75,167200
0,0.036794,200.0,-231.048053,-502.220014,-124.177866,117.434725,11,exp_name: Pendulum-v1_2023-01-30 (TEST),76,169400
0,0.040051,200.0,-236.057653,-522.226991,-3.884319,147.175136,11,exp_name: Pendulum-v1_2023-01-30 (TEST),77,171600
0,0.036757,200.0,-256.809886,-513.185525,-5.814676,143.334016,11,exp_name: Pendulum-v1_2023-01-30 (TEST),78,173800
0,0.036303,200.0,-303.845166,-529.359189,-130.104408,130.692629,11,exp_name: Pendulum-v1_2023-01-30 (TEST),79,176000
0,0.036525,200.0,-291.483332,-601.187928,-124.81539,151.496497,11,exp_name: Pendulum-v1_2023-01-30 (TEST),80,178200
0,0.037449,200.0,-240.242823,-726.913915,-1.603724,204.119886,11,exp_name: Pendulum-v1_2023-01-30 (TEST),81,180400
0,0.038462,200.0,-263.369508,-568.312204,-126.418847,176.014338,11,exp_name: Pendulum-v1_2023-01-30 (TEST),82,182600
0,0.036427,200.0,-290.743081,-581.672156,-2.103386,166.655102,11,exp_name: Pendulum-v1_2023-01-30 (TEST),83,184800
0,0.036413,200.0,-264.939165,-580.810376,-123.732031,165.572493,11,exp_name: Pendulum-v1_2023-01-30 (TEST),84,187000
0,0.036274,200.0,-262.298715,-546.899204,-3.059516,162.664334,11,exp_name: Pendulum-v1_2023-01-30 (TEST),85,189200
0,0.039008,200.0,-196.695381,-530.239558,-1.568052,157.440715,11,exp_name: Pendulum-v1_2023-01-30 (TEST),86,191400
0,0.037093,200.0,-299.392897,-722.869499,-122.94637,180.33229,11,exp_name: Pendulum-v1_2023-01-30 (TEST),87,193600
0,0.036427,200.0,-308.342552,-780.721297,-4.501843,218.547803,11,exp_name: Pendulum-v1_2023-01-30 (TEST),88,195800
0,0.036501,200.0,-233.663121,-517.379047,-1.955098,132.59745,11,exp_name: Pendulum-v1_2023-01-30 (TEST),89,198000
0,0.036515,200.0,-257.847762,-754.7227,-1.284682,257.889728,11,exp_name: Pendulum-v1_2023-01-30 (TEST),90,200200
0,0.039271,200.0,-274.980479,-586.046375,-123.457822,180.995616,11,exp_name: Pendulum-v1_2023-01-30 (TEST),91,202400
0,0.03634,200.0,-260.553417,-798.176962,-2.33828,229.714863,11,exp_name: Pendulum-v1_2023-01-30 (TEST),92,204600
0,0.036134,200.0,-221.667559,-397.819068,-2.964583,146.008988,11,exp_name: Pendulum-v1_2023-01-30 (TEST),93,206800
0,0.036391,200.0,-317.75512,-504.240855,-127.134203,126.950653,11,exp_name: Pendulum-v1_2023-01-30 (TEST),94,209000
0,0.038602,200.0,-246.1427,-671.391187,-127.337154,173.582513,11,exp_name: Pendulum-v1_2023-01-30 (TEST),95,211200
0,0.037777,200.0,-256.380532,-508.634152,-123.044908,121.944888,11,exp_name: Pendulum-v1_2023-01-30 (TEST),96,213400
0,0.036659,200.0,-257.722099,-627.438667,-122.175072,175.594871,11,exp_name: Pendulum-v1_2023-01-30 (TEST),97,215600
0,0.0366,200.0,-274.739908,-785.368934,-123.787719,194.371666,11,exp_name: Pendulum-v1_2023-01-30 (TEST),98,217800
0,0.036548,200.0,-330.013311,-649.31232,-122.334247,188.410619,11,exp_name: Pendulum-v1_2023-01-30 (TEST),99,220000
0,0.0392,200.0,-203.280925,-584.475291,-1.836591,162.007365,11,exp_name: Pendulum-v1_2023-01-30 (TEST),100,222200
0,0.036449,200.0,-252.016598,-652.219313,-1.547149,201.939061,11,exp_name: Pendulum-v1_2023-01-30 (TEST),101,224400
0,0.036348,200.0,-213.469584,-516.190557,-2.159488,127.378337,11,exp_name: Pendulum-v1_2023-01-30 (TEST),102,226600
0,0.036323,200.0,-285.848543,-662.196985,-1.455152,208.835044,11,exp_name: Pendulum-v1_2023-01-30 (TEST),103,228800
0,0.038325,200.0,-215.619256,-454.511454,-1.961053,155.982888,11,exp_name: Pendulum-v1_2023-01-30 (TEST),104,231000
0,0.037797,200.0,-159.999641,-399.887875,-2.797105,97.587035,11,exp_name: Pendulum-v1_2023-01-30 (TEST),105,233200
0,0.036358,200.0,-128.629457,-398.607757,-1.268977,113.063493,11,exp_name: Pendulum-v1_2023-01-30 (TEST),106,235400
0,0.036278,200.0,-176.403191,-381.328763,-2.323212,102.066474,11,exp_name: Pendulum-v1_2023-01-30 (TEST),107,237600
0,0.036252,200.0,-200.412871,-414.721848,-2.818091,119.766848,11,exp_name: Pendulum-v1_2023-01-30 (TEST),108,239800
0,0.039085,200.0,-263.67809,-585.666212,-3.270373,175.648375,11,exp_name: Pendulum-v1_2023-01-30 (TEST),109,242000
0,0.036415,200.0,-179.676501,-443.802905,-2.098675,111.561565,11,exp_name: Pendulum-v1_2023-01-30 (TEST),110,244200
0,0.036332,200.0,-193.485499,-462.075335,-1.201599,129.99464,11,exp_name: Pendulum-v1_2023-01-30 (TEST),111,246400
0,0.036132,200.0,-279.411066,-762.892051,-123.187451,189.786817,11,exp_name: Pendulum-v1_2023-01-30 (TEST),112,248600
0,0.037406,200.0,-167.134452,-432.140048,-1.144186,120.53271,11,exp_name: Pendulum-v1_2023-01-30 (TEST),113,250800
0,0.038436,200.0,-213.231498,-589.056019,-1.790743,167.032392,11,exp_name: Pendulum-v1_2023-01-30 (TEST),114,253000
0,0.03759,200.0,-199.910759,-396.519183,-122.611475,89.020674,11,exp_name: Pendulum-v1_2023-01-30 (TEST),115,255200
0,0.036581,200.0,-179.971811,-429.762707,-1.269313,137.30299,11,exp_name: Pendulum-v1_2023-01-30 (TEST),116,257400
0,0.03652,200.0,-283.207208,-651.172816,-120.7345,156.565078,11,exp_name: Pendulum-v1_2023-01-30 (TEST),117,259600
0,0.039074,200.0,-201.176887,-390.12463,-4.635085,102.847629,11,exp_name: Pendulum-v1_2023-01-30 (TEST),118,261800
0,0.036532,200.0,-173.673026,-396.641305,-124.906793,84.57632,11,exp_name: Pendulum-v1_2023-01-30 (TEST),119,264000
0,0.036457,200.0,-245.726044,-967.307001,-1.164562,264.958446,11,exp_name: Pendulum-v1_2023-01-30 (TEST),120,266200
0,0.036328,200.0,-261.140461,-618.908908,-120.582606,157.730181,11,exp_name: Pendulum-v1_2023-01-30 (TEST),121,268400
0,0.036745,200.0,-190.35336,-477.704043,-2.101368,156.904613,11,exp_name: Pendulum-v1_2023-01-30 (TEST),122,270600
0,0.038695,200.0,-232.02183,-784.849003,-2.03313,219.284407,11,exp_name: Pendulum-v1_2023-01-30 (TEST),123,272800
0,0.036306,200.0,-230.042368,-448.703049,-4.145587,134.587005,11,exp_name: Pendulum-v1_2023-01-30 (TEST),124,275000
0,0.03624,200.0,-164.958296,-427.952562,-1.400701,140.189237,11,exp_name: Pendulum-v1_2023-01-30 (TEST),125,277200
0,0.036346,200.0,-139.628072,-386.523067,-1.902306,114.277928,11,exp_name: Pendulum-v1_2023-01-30 (TEST),126,279400
0,0.03852,200.0,-218.023765,-477.156456,-3.519841,149.915755,11,exp_name: Pendulum-v1_2023-01-30 (TEST),127,281600
0,0.037163,200.0,-227.500485,-587.32319,-3.278254,158.897655,11,exp_name: Pendulum-v1_2023-01-30 (TEST),128,283800
0,0.036305,200.0,-196.231137,-384.083534,-3.717346,97.845892,11,exp_name: Pendulum-v1_2023-01-30 (TEST),129,286000
0,0.03609,200.0,-150.673802,-264.756496,-121.900479,51.484604,11,exp_name: Pendulum-v1_2023-01-30 (TEST),130,288200
0,0.036621,200.0,-211.759282,-443.124944,-121.355202,120.977738,11,exp_name: Pendulum-v1_2023-01-30 (TEST),131,290400
0,0.039336,200.0,-212.715385,-389.317254,-121.944485,86.157029,11,exp_name: Pendulum-v1_2023-01-30 (TEST),132,292600
0,0.036499,200.0,-265.523297,-542.688145,-5.040216,156.78021,11,exp_name: Pendulum-v1_2023-01-30 (TEST),133,294800
0,0.036955,200.0,-181.390552,-462.474887,-4.210976,114.667038,11,exp_name: Pendulum-v1_2023-01-30 (TEST),134,297000
0,0.03672,200.0,-201.690901,-437.982939,-121.899755,110.118872,11,exp_name: Pendulum-v1_2023-01-30 (TEST),135,299200
0,0.037835,200.0,-150.965302,-380.007791,-5.540123,102.631152,11,exp_name: Pendulum-v1_2023-01-30 (TEST),136,301400
0,0.037873,200.0,-181.331699,-569.098109,-4.729083,140.911162,11,exp_name: Pendulum-v1_2023-01-30 (TEST),137,303600
0,0.036301,200.0,-285.992648,-637.232434,-128.055274,162.612163,11,exp_name: Pendulum-v1_2023-01-30 (TEST),138,305800
0,0.036491,200.0,-256.22079,-534.323968,-128.415149,149.791768,11,exp_name: Pendulum-v1_2023-01-30 (TEST),139,308000
0,0.036259,200.0,-189.666806,-468.049035,-4.6039,143.026897,11,exp_name: Pendulum-v1_2023-01-30 (TEST),140,310200
0,0.039855,200.0,-232.776827,-525.510104,-124.306326,132.60585,11,exp_name: Pendulum-v1_2023-01-30 (TEST),141,312400
0,0.036483,200.0,-153.4245,-369.240673,-5.901723,88.025956,11,exp_name: Pendulum-v1_2023-01-30 (TEST),142,314600
0,0.036257,200.0,-153.514818,-388.467711,-3.312499,107.297682,11,exp_name: Pendulum-v1_2023-01-30 (TEST),143,316800
0,0.036399,200.0,-174.053761,-382.772365,-2.52904,96.135399,11,exp_name: Pendulum-v1_2023-01-30 (TEST),144,319000
0,0.037274,200.0,-164.173335,-445.818359,-4.030448,111.925901,11,exp_name: Pendulum-v1_2023-01-30 (TEST),145,321200
0,0.037966,200.0,-180.145806,-420.199261,-3.63411,138.902618,11,exp_name: Pendulum-v1_2023-01-30 (TEST),146,323400
0,0.036423,200.0,-255.478525,-450.435437,-120.030677,115.907844,11,exp_name: Pendulum-v1_2023-01-30 (TEST),147,325600
0,0.036259,200.0,-203.676079,-399.689476,-4.514749,103.421601,11,exp_name: Pendulum-v1_2023-01-30 (TEST),148,327800
0,0.037646,200.0,-166.125875,-394.306875,-3.509124,133.472165,11,exp_name: Pendulum-v1_2023-01-30 (TEST),149,330000
0,0.039104,200.0,-213.592172,-414.183434,-4.351826,139.218488,11,exp_name: Pendulum-v1_2023-01-30 (TEST),150,332200
0,0.03648,200.0,-168.21955,-418.273152,-4.446325,102.826579,11,exp_name: Pendulum-v1_2023-01-30 (TEST),151,334400
0,0.036384,200.0,-191.922936,-408.97496,-2.566766,129.734478,11,exp_name: Pendulum-v1_2023-01-30 (TEST),152,336600
0,0.037339,200.0,-240.365071,-401.941696,-5.631933,130.093539,11,exp_name: Pendulum-v1_2023-01-30 (TEST),153,338800
0,0.037827,200.0,-185.808954,-485.352832,-7.312024,118.781141,11,exp_name: Pendulum-v1_2023-01-30 (TEST),154,341000
0,0.039486,200.0,-187.490481,-272.92498,-128.28801,61.684033,11,exp_name: Pendulum-v1_2023-01-30 (TEST),155,343200
0,0.038408,200.0,-188.909217,-463.875851,-128.856715,118.747501,11,exp_name: Pendulum-v1_2023-01-30 (TEST),156,345400
0,0.036568,200.0,-184.266978,-362.592713,-128.938888,75.965278,11,exp_name: Pendulum-v1_2023-01-30 (TEST),157,347600
0,0.036327,200.0,-162.890946,-439.360226,-5.184999,137.248675,11,exp_name: Pendulum-v1_2023-01-30 (TEST),158,349800
0,0.039697,200.0,-166.446662,-290.73853,-5.488719,82.119763,11,exp_name: Pendulum-v1_2023-01-30 (TEST),159,352000
0,0.036388,200.0,-223.261696,-350.460315,-128.341342,75.572841,11,exp_name: Pendulum-v1_2023-01-30 (TEST),160,354200
0,0.036434,200.0,-159.678731,-426.423706,-6.059448,127.159096,11,exp_name: Pendulum-v1_2023-01-30 (TEST),161,356400
0,0.036584,200.0,-168.131557,-392.602491,-8.922301,109.114608,11,exp_name: Pendulum-v1_2023-01-30 (TEST),162,358600
0,0.037283,200.0,-196.257706,-368.246561,-128.119491,78.382588,11,exp_name: Pendulum-v1_2023-01-30 (TEST),163,360800
0,0.038616,200.0,-200.61808,-376.722542,-8.820416,96.877504,11,exp_name: Pendulum-v1_2023-01-30 (TEST),164,363000
0,0.036237,200.0,-262.09395,-472.55876,-9.23582,138.415314,11,exp_name: Pendulum-v1_2023-01-30 (TEST),165,365200
0,0.036611,200.0,-201.423181,-375.0976,-10.804553,95.347133,11,exp_name: Pendulum-v1_2023-01-30 (TEST),166,367400
0,0.036114,200.0,-145.698531,-268.504597,-11.527055,66.479233,11,exp_name: Pendulum-v1_2023-01-30 (TEST),167,369600
0,0.038751,200.0,-163.332875,-268.756311,-7.022695,75.102827,11,exp_name: Pendulum-v1_2023-01-30 (TEST),168,371800
0,0.040198,200.0,-184.865082,-398.801027,-5.925974,108.410504,11,exp_name: Pendulum-v1_2023-01-30 (TEST),169,374000
0,0.037578,200.0,-172.986644,-380.167661,-10.149129,104.274567,11,exp_name: Pendulum-v1_2023-01-30 (TEST),170,376200
0,0.039188,200.0,-163.087582,-265.977067,-125.009092,54.58513,11,exp_name: Pendulum-v1_2023-01-30 (TEST),171,378400
0,0.038666,200.0,-164.577508,-403.779388,-9.865412,97.621523,11,exp_name: Pendulum-v1_2023-01-30 (TEST),172,380600
0,0.039136,200.0,-172.744753,-254.513866,-4.467272,78.568735,11,exp_name: Pendulum-v1_2023-01-30 (TEST),173,382800
0,0.03659,200.0,-194.283352,-262.372918,-124.354813,61.02133,11,exp_name: Pendulum-v1_2023-01-30 (TEST),174,385000
0,0.036522,200.0,-217.935306,-439.519473,-5.393564,147.525372,11,exp_name: Pendulum-v1_2023-01-30 (TEST),175,387200
0,0.036419,200.0,-161.193601,-379.253476,-6.695569,136.823347,11,exp_name: Pendulum-v1_2023-01-30 (TEST),176,389400
0,0.039286,200.0,-223.915911,-547.246857,-6.823563,159.769088,11,exp_name: Pendulum-v1_2023-01-30 (TEST),177,391600
0,0.036472,200.0,-188.429276,-379.623565,-6.972658,98.858694,11,exp_name: Pendulum-v1_2023-01-30 (TEST),178,393800
0,0.036399,200.0,-188.081578,-362.827944,-4.243168,113.710546,11,exp_name: Pendulum-v1_2023-01-30 (TEST),179,396000
0,0.036519,200.0,-133.601297,-301.164446,-4.640529,98.733435,11,exp_name: Pendulum-v1_2023-01-30 (TEST),180,398200
0,0.036853,200.0,-149.685574,-367.717608,-4.160476,113.087137,11,exp_name: Pendulum-v1_2023-01-30 (TEST),181,400400
0,0.038959,200.0,-152.049931,-265.220162,-126.717958,48.321433,11,exp_name: Pendulum-v1_2023-01-30 (TEST),182,402600
0,0.036392,200.0,-139.917757,-375.73577,-2.960462,111.763882,11,exp_name: Pendulum-v1_2023-01-30 (TEST),183,404800
0,0.036082,200.0,-184.736403,-443.223179,-4.652596,137.484835,11,exp_name: Pendulum-v1_2023-01-30 (TEST),184,407000
0,0.036471,200.0,-227.937352,-473.211244,-3.991053,146.327879,11,exp_name: Pendulum-v1_2023-01-30 (TEST),185,409200
0,0.038078,200.0,-188.307871,-393.774624,-3.502647,112.772291,11,exp_name: Pendulum-v1_2023-01-30 (TEST),186,411400
0,0.037553,200.0,-118.252875,-278.242744,-3.558103,85.151045,11,exp_name: Pendulum-v1_2023-01-30 (TEST),187,413600
0,0.036171,200.0,-168.419926,-276.912601,-2.668214,98.476197,11,exp_name: Pendulum-v1_2023-01-30 (TEST),188,415800
0,0.036384,200.0,-137.14655,-383.558265,-2.131726,122.651084,11,exp_name: Pendulum-v1_2023-01-30 (TEST),189,418000
0,0.036182,200.0,-116.087027,-256.453449,-3.066623,81.990291,11,exp_name: Pendulum-v1_2023-01-30 (TEST),190,420200
0,0.038904,200.0,-107.138448,-265.612837,-2.774543,90.649602,11,exp_name: Pendulum-v1_2023-01-30 (TEST),191,422400
0,0.038783,200.0,-191.539084,-466.123605,-2.788293,123.867097,11,exp_name: Pendulum-v1_2023-01-30 (TEST),192,424600
0,0.03942,200.0,-142.805788,-393.626987,-3.79589,102.834274,11,exp_name: Pendulum-v1_2023-01-30 (TEST),193,426800
0,0.037891,200.0,-162.495613,-264.088376,-121.666316,55.63546,11,exp_name: Pendulum-v1_2023-01-30 (TEST),194,429000
0,0.040408,200.0,-385.022643,-863.672488,-3.977439,287.925734,11,exp_name: Pendulum-v1_2023-01-30 (TEST),195,431200
0,0.039757,200.0,-304.463215,-780.225103,-122.659394,209.618385,11,exp_name: Pendulum-v1_2023-01-30 (TEST),196,433400
0,0.036897,200.0,-139.077723,-246.768094,-6.278591,61.021861,11,exp_name: Pendulum-v1_2023-01-30 (TEST),197,435600
0,0.03644,200.0,-152.696859,-374.674007,-4.035048,114.758066,11,exp_name: Pendulum-v1_2023-01-30 (TEST),198,437800
0,0.03759,200.0,-190.036783,-287.852019,-122.829268,67.051811,11,exp_name: Pendulum-v1_2023-01-30 (TEST),199,440000
0,0.03903,200.0,-219.272087,-397.536953,-3.736485,118.840327,11,exp_name: Pendulum-v1_2023-01-30 (TEST),200,442200
0,0.036241,200.0,-109.957938,-275.411415,-3.162185,76.699318,11,exp_name: Pendulum-v1_2023-01-30 (TEST),201,444400
0,0.036417,200.0,-162.742466,-345.256522,-3.882753,87.339379,11,exp_name: Pendulum-v1_2023-01-30 (TEST),202,446600
0,0.036467,200.0,-242.614966,-463.623288,-119.926388,105.966604,11,exp_name: Pendulum-v1_2023-01-30 (TEST),203,448800
0,0.038721,200.0,-151.292794,-310.512977,-4.338058,111.98874,11,exp_name: Pendulum-v1_2023-01-30 (TEST),204,451000
